sales_order_id,project_id,material_id,order_type,order_status,payment_status,customer_name,customer_type,sales_rep_id,order_date,delivery_date,quantity,unit_price,revenue,cogs,gross_margin,margin_pct,tax_rate,tax_amount,total_amount,currency,delivery_terms,description,created_date
SO-2020-0000758,PRJ-2020-00759,MAT-00000835,STANDARD,DELIVERED,PAID,Anderson LLC,GOVERNMENT,EMP-000525,2020-07-15,2020-12-19,225,351.13,79004.03,48883.46,30120.57,38.13,0.15,11850.6,90854.63,SAR,CIF,Special once she personal herself.,2020-07-15
SO-2020-0000759,PRJ-2024-00189,MAT-00000004,STANDARD,DELIVERED,UNBILLED,Reed-Howard,INTERNAL,EMP-000191,2020-09-14,2021-02-09,263,62.82,16522.25,13749.1,2773.15,16.78,0.05,826.11,17348.36,EUR,CIF,Argue each doctor fine be.,2020-09-14
SO-2024-0000760,PRJ-2022-00275,MAT-00000566,STANDARD,DRAFT,BILLED,"Jones, Torres and Morgan",GOVERNMENT,EMP-000130,2024-03-09,2024-05-31,76,2252.35,171178.96,104380.25,66798.71,39.02,0.05,8558.95,179737.91,SAR,FOB,Mrs also price.,2024-03-09
SO-2025-0000761,PRJ-2022-00216,MAT-00000548,STANDARD,IN_PROGRESS,PAID,Bradley-Valenzuela,GOVERNMENT,EMP-000129,2025-10-09,2025-12-29,43,587.19,25249.04,17479.34,7769.7,30.77,0.15,3787.36,29036.4,SAR,DAP,After like against first.,2025-10-09
SO-2021-0000762,PRJ-2021-00333,MAT-00000059,RETURN,CLOSED,BILLED,"Myers, Armstrong and Stokes",EXTERNAL,EMP-000768,2021-01-09,2021-06-09,91,790.1,-71898.79,60488.95,11409.84,15.87,0.05,3594.94,-75493.73,EUR,DAP,Real day market.,2021-01-09
SO-2019-0000763,PRJ-2024-00740,MAT-00000764,STANDARD,CLOSED,OVERDUE,"Morgan, Mendez and Cox",EXTERNAL,EMP-000839,2019-08-15,2019-10-24,283,9844.62,2786026.12,2113413.62,672612.5,24.14,0.0,0.0,2786026.12,SAR,FCA,Cut player wind away sure.,2019-08-15
SO-2025-0000764,PRJ-2021-00879,MAT-00000771,STANDARD,IN_PROGRESS,PAID,Mitchell Inc,INTERNAL,EMP-000523,2025-02-17,2025-07-07,462,112.21,51839.63,35881.32,15958.31,30.78,0.05,2591.98,54431.61,SAR,FOB,You I difficult sea.,2025-02-17
SO-2020-0000765,PRJ-2021-00584,MAT-00000503,STANDARD,IN_PROGRESS,PARTIALLY_PAID,Robbins PLC,INTERNAL,EMP-000900,2020-12-17,2021-06-04,419,801.14,335678.79,275697.44,59981.35,17.87,0.05,16783.94,352462.73,SAR,DDP,Option event note.,2020-12-17
SO-2020-0000766,PRJ-2021-00466,MAT-00000931,CREDIT_NOTE,CONFIRMED,PAID,"Alvarez, Clark and Flynn",EXTERNAL,EMP-000793,2020-11-04,2020-12-13,414,50.37,-20852.63,-16300.32,4552.31,21.83,0.0,0.0,-20852.63,SAR,EXW,Measure feel professional finish.,2020-11-04
SO-2025-0000767,PRJ-2024-00851,MAT-00000660,STANDARD,CLOSED,BILLED,Morales-Weber,EXTERNAL,EMP-000045,2025-01-05,2025-02-15,308,184.46,56812.82,47418.8,9394.02,16.54,0.0,0.0,56812.82,USD,FCA,Public natural thing physical might.,2025-01-05
SO-2019-0000768,PRJ-2023-00208,MAT-00000143,BLANKET,CLOSED,PAID,Ray and Sons,EXTERNAL,EMP-000612,2019-05-05,2019-06-02,246,3466.39,852732.31,577168.66,275563.65,32.32,0.0,0.0,852732.31,SAR,DAP,Environmental point speak table trade.,2019-05-05
SO-2019-0000769,PRJ-2021-00022,MAT-00000845,STANDARD,IN_PROGRESS,PAID,"Barber, Brown and Gonzalez",INTERNAL,EMP-000045,2019-04-25,2019-05-15,73,320.25,23377.97,18915.6,4462.37,19.09,0.0,0.0,23377.97,SAR,CIF,Challenge character rate feel itself.,2019-04-25
SO-2024-0000770,PRJ-2022-00294,MAT-00000232,STANDARD,CLOSED,PAID,Dalton-Pruitt,JV_PARTNER,EMP-000834,2024-04-24,2024-06-03,87,10433.37,907703.3,570130.41,337572.89,37.19,0.0,0.0,907703.3,SAR,EXW,Suffer environment expert civil.,2024-04-24
SO-2023-0000771,PRJ-2019-00342,MAT-00000122,CREDIT_NOTE,CANCELLED,UNBILLED,"Burke, Sullivan and Wilson",EXTERNAL,EMP-000482,2023-04-02,2023-08-03,310,558.39,-173100.55,-142616.96,30483.59,17.61,0.0,0.0,-173100.55,USD,FCA,Agree someone financial magazine.,2023-04-02
SO-2022-0000772,PRJ-2019-00154,MAT-00000915,BLANKET,DELIVERED,BILLED,Henderson-Bullock,JV_PARTNER,EMP-000818,2022-12-05,2023-03-23,139,185.27,25752.83,21087.72,4665.11,18.11,0.05,1287.64,27040.47,USD,FCA,City carry election sound.,2022-12-05
SO-2025-0000773,PRJ-2023-00079,MAT-00000808,RETURN,CANCELLED,UNBILLED,"Pierce, Newman and Williams",EXTERNAL,EMP-000002,2025-03-17,2025-07-08,76,2034.24,-154602.35,122823.22,31779.13,20.56,0.05,7730.12,-162332.47,USD,DDP,Site area to finish fear as.,2025-03-17
SO-2025-0000774,PRJ-2023-00069,MAT-00000116,STANDARD,CLOSED,BILLED,Mosley-Powers,EXTERNAL,EMP-000727,2025-07-17,2025-10-29,66,3901.74,257514.59,175306.5,82208.09,31.92,0.0,0.0,257514.59,SAR,FCA,However style successful.,2025-07-17
SO-2022-0000775,PRJ-2020-00617,MAT-00000813,STANDARD,CLOSED,PAID,Rodriguez Ltd,EXTERNAL,EMP-000777,2022-09-12,2023-02-10,215,707.74,152164.12,100653.07,51511.05,33.85,0.15,22824.62,174988.74,SAR,FOB,Usually miss stock wear use edge.,2022-09-12
SO-2022-0000776,PRJ-2021-00086,MAT-00000595,STANDARD,DELIVERED,PAID,Young Inc,INTERNAL,EMP-000882,2022-05-01,2022-08-15,360,15.78,5679.75,4470.37,1209.38,21.29,0.0,0.0,5679.75,EUR,EXW,Forget once hope security door.,2022-05-01
SO-2021-0000777,PRJ-2019-00572,MAT-00000486,CREDIT_NOTE,CONFIRMED,PARTIALLY_PAID,Robinson-Rodriguez,INTERNAL,EMP-000160,2021-05-31,2021-10-09,444,45.31,-20116.47,-16338.35,3778.12,18.78,0.0,0.0,-20116.47,EUR,DDP,Wide keep effect operation.,2021-05-31
SO-2020-0000778,PRJ-2022-00216,MAT-00000848,STANDARD,CONFIRMED,OVERDUE,Ferguson-Lyons,EXTERNAL,EMP-000300,2020-01-14,2020-05-15,194,212.91,41304.31,32051.76,9252.55,22.4,0.15,6195.65,47499.96,USD,FCA,First interest radio.,2020-01-14
SO-2023-0000779,PRJ-2021-00076,MAT-00000489,RETURN,DRAFT,PARTIALLY_PAID,Suarez-Giles,INTERNAL,EMP-000745,2023-10-19,2024-02-16,40,1338.72,-53548.86,33186.82,20362.04,38.03,0.0,0.0,-53548.86,SAR,FCA,Little happy final population toward.,2023-10-19
SO-2020-0000780,PRJ-2023-00767,MAT-00000541,CREDIT_NOTE,DELIVERED,PAID,Skinner Ltd,INTERNAL,EMP-000855,2020-01-07,2020-04-03,331,458.93,-151904.63,-108003.19,43901.44,28.9,0.15,22785.69,-174690.32,SAR,FCA,Real small dream.,2020-01-07
SO-2019-0000781,PRJ-2022-00619,MAT-00000770,STANDARD,DRAFT,PAID,"Cruz, Fowler and Haynes",JV_PARTNER,EMP-000215,2019-10-11,2019-12-30,449,174.08,78162.99,60183.62,17979.37,23.0,0.05,3908.15,82071.14,SAR,FCA,Movement door kind.,2019-10-11
SO-2020-0000782,PRJ-2020-00434,MAT-00000954,STANDARD,CONFIRMED,PARTIALLY_PAID,Browning Group,INTERNAL,EMP-000185,2020-07-24,2021-01-12,381,21.2,8078.68,6768.06,1310.62,16.22,0.0,0.0,8078.68,SAR,FCA,Feeling view series father.,2020-07-24
SO-2023-0000783,PRJ-2024-00620,MAT-00000862,RETURN,DELIVERED,PARTIALLY_PAID,Moon Ltd,GOVERNMENT,EMP-000086,2023-03-26,2023-04-22,424,249.78,-105904.9,80537.79,25367.11,23.95,0.05,5295.24,-111200.14,USD,FOB,These short image almost term.,2023-03-26
SO-2021-0000784,PRJ-2023-00112,MAT-00000107,STANDARD,CLOSED,PARTIALLY_PAID,Ruiz-Gutierrez,INTERNAL,EMP-000086,2021-02-24,2021-03-26,84,1781.23,149623.68,98734.04,50889.64,34.01,0.15,22443.55,172067.23,SAR,CIF,Response theory star station recognize.,2021-02-24
SO-2020-0000785,PRJ-2020-00565,MAT-00000207,CREDIT_NOTE,IN_PROGRESS,UNBILLED,"Jones, Fisher and Daniel",INTERNAL,EMP-000780,2020-09-04,2020-09-29,23,6028.13,-138646.9,-102949.58,35697.32,25.75,0.15,20797.03,-159443.93,SAR,CIF,Scene law agree appear political picture.,2020-09-04
SO-2019-0000786,PRJ-2023-00366,MAT-00000770,CREDIT_NOTE,DELIVERED,PARTIALLY_PAID,"Taylor, Morales and Fuller",EXTERNAL,EMP-000403,2019-12-26,2020-02-02,183,1655.21,-302903.97,-211324.08,91579.89,30.23,0.0,0.0,-302903.97,EUR,DAP,Office book economic require should.,2019-12-26
SO-2019-0000787,PRJ-2019-00515,MAT-00000827,STANDARD,DELIVERED,PARTIALLY_PAID,"Hines, Bradford and Jennings",INTERNAL,EMP-000939,2019-05-29,2019-07-23,437,478.64,209165.95,156161.11,53004.84,25.34,0.0,0.0,209165.95,SAR,FCA,Later them card community or.,2019-05-29
SO-2019-0000788,PRJ-2024-00976,MAT-00000736,RETURN,CLOSED,PAID,Marsh-Gonzalez,EXTERNAL,EMP-000315,2019-09-22,2020-03-09,83,1436.45,-119225.28,94451.03,24774.25,20.78,0.15,17883.79,-137109.07,EUR,CIF,Happen hour help strong now.,2019-09-22
SO-2022-0000789,PRJ-2023-00805,MAT-00000135,STANDARD,DELIVERED,OVERDUE,Vaughan PLC,INTERNAL,EMP-000466,2022-07-18,2022-10-01,365,147.65,53892.76,32874.76,21018.0,39.0,0.15,8083.91,61976.67,USD,EXW,Phone trade wind cup red collection.,2022-07-18
SO-2020-0000790,PRJ-2022-00581,MAT-00000643,STANDARD,DRAFT,PAID,Williamson-Burke,EXTERNAL,EMP-000636,2020-09-12,2020-10-20,445,11.24,5000.0,3386.93,1613.07,32.26,0.0,0.0,5000.0,SAR,CIF,Become happy water.,2020-09-12
SO-2020-0000791,PRJ-2022-00070,MAT-00000287,STANDARD,CONFIRMED,BILLED,Smith PLC,EXTERNAL,EMP-000727,2020-05-11,2020-09-15,133,857.55,114054.0,90443.13,23610.87,20.7,0.05,5702.7,119756.7,SAR,EXW,Significant up still management difference.,2020-05-11
SO-2023-0000792,PRJ-2022-00500,MAT-00000041,RETURN,DELIVERED,OVERDUE,Lee LLC,GOVERNMENT,EMP-000486,2023-07-07,2023-11-29,67,1220.28,-81759.03,67801.54,13957.49,17.07,0.05,4087.95,-85846.98,EUR,CIF,Second high issue deal.,2023-07-07
SO-2019-0000793,PRJ-2020-00699,MAT-00000424,STANDARD,CLOSED,OVERDUE,Carney LLC,INTERNAL,EMP-000643,2019-05-06,2019-10-10,330,272.67,89982.3,54949.39,35032.91,38.93,0.0,0.0,89982.3,EUR,CIF,Industry impact certainly face.,2019-05-06
SO-2022-0000794,PRJ-2019-00163,MAT-00000584,RETURN,IN_PROGRESS,OVERDUE,Young-Hayes,EXTERNAL,EMP-000526,2022-08-28,2023-02-22,179,49.28,-8820.88,6768.15,2052.73,23.27,0.05,441.04,-9261.92,USD,EXW,Hard range leader action.,2022-08-28
SO-2019-0000795,PRJ-2019-00185,MAT-00000750,CREDIT_NOTE,CANCELLED,UNBILLED,Savage Ltd,EXTERNAL,EMP-000121,2019-06-18,2019-07-18,103,114.86,-11830.25,-9370.2,2460.05,20.79,0.05,591.51,-12421.76,EUR,DDP,Rather require remain save eight.,2019-06-18
SO-2020-0000796,PRJ-2022-00720,MAT-00000760,STANDARD,DELIVERED,PAID,Hawkins Inc,EXTERNAL,EMP-000608,2020-04-19,2020-07-23,75,3874.77,290607.63,243277.36,47330.27,16.29,0.15,43591.14,334198.77,EUR,DDP,Use likely great paper provide.,2020-04-19
SO-2019-0000797,PRJ-2021-00959,MAT-00000828,BLANKET,CANCELLED,UNBILLED,"Mckinney, Pacheco and Smith",INTERNAL,EMP-000484,2019-12-17,2020-04-17,109,517.66,56424.98,36865.55,19559.43,34.66,0.0,0.0,56424.98,USD,EXW,People few house he whose nice.,2019-12-17
SO-2020-0000798,PRJ-2022-00071,MAT-00000281,STANDARD,CLOSED,PAID,"White, Jackson and Vasquez",GOVERNMENT,EMP-000531,2020-05-12,2020-07-12,110,1512.88,166416.85,117312.31,49104.54,29.51,0.15,24962.53,191379.38,SAR,DDP,There car fish most center.,2020-05-12
SO-2021-0000799,PRJ-2019-00987,MAT-00000772,STANDARD,IN_PROGRESS,PARTIALLY_PAID,Edwards and Sons,EXTERNAL,EMP-000420,2021-12-23,2022-04-27,353,176.98,62472.24,44909.72,17562.52,28.11,0.0,0.0,62472.24,USD,DDP,The strong security unit executive theory.,2021-12-23
SO-2025-0000800,PRJ-2022-00011,MAT-00000575,RETURN,CONFIRMED,PAID,"Gallegos, Mcintosh and Black",INTERNAL,EMP-000946,2025-12-07,2026-03-12,75,834.76,-62607.12,46618.66,15988.46,25.54,0.05,3130.36,-65737.48,EUR,FOB,Throughout firm yes shake character.,2025-12-07
SO-2022-0000801,PRJ-2019-00886,MAT-00000325,BLANKET,CLOSED,BILLED,"Fields, Gonzales and Lopez",EXTERNAL,EMP-000128,2022-11-21,2023-03-30,231,1058.92,244611.3,190936.61,53674.69,21.94,0.0,0.0,244611.3,USD,EXW,Discover along employee.,2022-11-21
SO-2020-0000802,PRJ-2019-00764,MAT-00000193,BLANKET,CLOSED,PAID,"Mcdonald, Wilson and Woodard",JV_PARTNER,EMP-000547,2020-12-13,2021-05-23,108,255.65,27609.99,18057.88,9552.11,34.6,0.0,0.0,27609.99,SAR,CIF,American ground remember magazine manage suffer.,2020-12-13
SO-2019-0000803,PRJ-2022-00310,MAT-00000919,STANDARD,CLOSED,PAID,Martinez Inc,EXTERNAL,EMP-000432,2019-07-30,2019-11-11,234,295.56,69160.22,52715.85,16444.37,23.78,0.05,3458.01,72618.23,SAR,DAP,Test Congress collection meet.,2019-07-30
SO-2025-0000804,PRJ-2024-00344,MAT-00000117,STANDARD,IN_PROGRESS,PAID,Elliott-Alvarado,EXTERNAL,EMP-000219,2025-05-26,2025-09-28,224,133.61,29929.12,19174.52,10754.6,35.93,0.05,1496.46,31425.58,USD,EXW,On will moment number.,2025-05-26
SO-2019-0000805,PRJ-2023-00826,MAT-00000858,STANDARD,DRAFT,OVERDUE,Knapp-Sanchez,EXTERNAL,EMP-000119,2019-10-06,2019-11-14,384,81.26,31202.57,19530.28,11672.29,37.41,0.15,4680.39,35882.96,SAR,EXW,Quality thought ago race quite hour.,2019-10-06
SO-2024-0000806,PRJ-2019-00297,MAT-00000873,STANDARD,CLOSED,PAID,"Hickman, Rodriguez and Morris",JV_PARTNER,EMP-000547,2024-03-04,2024-06-15,439,85.78,37655.78,23671.38,13984.4,37.14,0.05,1882.79,39538.57,EUR,DDP,Ball store process.,2024-03-04
SO-2025-0000807,PRJ-2022-00661,MAT-00000721,BLANKET,DRAFT,PARTIALLY_PAID,Fuller-Adams,EXTERNAL,EMP-000952,2025-12-04,2026-02-23,146,572.26,83550.01,54807.48,28742.53,34.4,0.05,4177.5,87727.51,EUR,DDP,Forget analysis performance.,2025-12-04
SO-2024-0000808,PRJ-2023-00248,MAT-00000005,STANDARD,DRAFT,PAID,Nguyen-Dennis,EXTERNAL,EMP-000542,2024-11-03,2025-02-06,266,109.77,29198.63,23656.51,5542.12,18.98,0.15,4379.79,33578.42,EUR,DDP,Can tell soon executive sometimes season.,2024-11-03
SO-2020-0000809,PRJ-2021-00570,MAT-00000997,STANDARD,DELIVERED,PAID,"Crane, James and Ross",EXTERNAL,EMP-000519,2020-03-06,2020-08-29,296,1330.45,393814.08,315182.37,78631.71,19.97,0.05,19690.7,413504.78,USD,DDP,Drive side human after.,2020-03-06
SO-2021-0000810,PRJ-2019-00530,MAT-00000163,STANDARD,CLOSED,BILLED,Martin Group,GOVERNMENT,EMP-000570,2021-11-18,2022-02-06,296,52.86,15647.85,9851.78,5796.07,37.04,0.05,782.39,16430.24,SAR,CIF,Positive west child fear.,2021-11-18
SO-2020-0000811,PRJ-2023-00096,MAT-00000096,STANDARD,DELIVERED,PAID,Fitzgerald-Dorsey,EXTERNAL,EMP-000029,2020-02-10,2020-07-19,363,124.62,45237.99,27457.41,17780.58,39.3,0.15,6785.7,52023.69,USD,FOB,Capital program story mention majority those.,2020-02-10
SO-2022-0000812,PRJ-2023-00650,MAT-00000647,STANDARD,IN_PROGRESS,OVERDUE,Adams-Burke,EXTERNAL,EMP-000941,2022-07-13,2022-10-01,275,112.58,30958.52,20873.18,10085.34,32.58,0.0,0.0,30958.52,SAR,FOB,Series specific pass.,2022-07-13
SO-2024-0000813,PRJ-2024-00024,MAT-00000654,RETURN,CONFIRMED,OVERDUE,Mccoy-Davis,INTERNAL,EMP-000728,2024-05-14,2024-07-13,73,7186.84,-524639.6,330875.02,193764.58,36.93,0.05,26231.98,-550871.58,SAR,CIF,Game less difference rather choice manager.,2024-05-14
SO-2025-0000814,PRJ-2023-00213,MAT-00000401,STANDARD,DRAFT,UNBILLED,"Holland, Miller and Mcdonald",EXTERNAL,EMP-000115,2025-12-18,2026-04-18,40,2010.13,80405.04,67524.5,12880.54,16.02,0.0,0.0,80405.04,SAR,DDP,Trade local chance.,2025-12-18
SO-2025-0000815,PRJ-2024-00165,MAT-00000185,STANDARD,CONFIRMED,PAID,Sutton LLC,EXTERNAL,EMP-000420,2025-06-25,2025-10-05,17,16556.82,281465.96,211567.75,69898.21,24.83,0.0,0.0,281465.96,USD,DAP,Mission far answer baby.,2025-06-25
SO-2019-0000816,PRJ-2019-00163,MAT-00000535,STANDARD,CONFIRMED,PAID,Palmer PLC,GOVERNMENT,EMP-000909,2019-03-20,2019-05-28,266,24.24,6448.87,4733.4,1715.47,26.6,0.15,967.33,7416.2,SAR,FOB,Including let result spend green.,2019-03-20
SO-2019-0000817,PRJ-2020-00336,MAT-00000142,STANDARD,CLOSED,BILLED,"Miller, Gordon and Wilson",EXTERNAL,EMP-000294,2019-06-28,2019-11-30,103,867.7,89373.13,59738.49,29634.64,33.16,0.0,0.0,89373.13,SAR,DDP,Conference consider hotel bar theory.,2019-06-28
SO-2022-0000818,PRJ-2023-00525,MAT-00000970,CREDIT_NOTE,IN_PROGRESS,BILLED,Edwards-Ramsey,EXTERNAL,EMP-000526,2022-07-21,2022-08-30,368,617.92,-227395.53,-184533.51,42862.02,18.85,0.05,11369.78,-238765.31,USD,CIF,Perhaps enter whom the cost.,2022-07-21
SO-2020-0000819,PRJ-2019-00814,MAT-00000211,STANDARD,CLOSED,PARTIALLY_PAID,Miller PLC,EXTERNAL,EMP-000886,2020-11-14,2020-12-25,418,162.06,67739.58,53295.46,14444.12,21.32,0.05,3386.98,71126.56,SAR,DAP,The blood move accept.,2020-11-14
SO-2021-0000820,PRJ-2021-00383,MAT-00000920,RETURN,DELIVERED,OVERDUE,Smith Ltd,EXTERNAL,EMP-000772,2021-07-29,2021-10-26,130,2277.16,-296031.33,248525.51,47505.82,16.05,0.15,44404.7,-340436.03,EUR,DAP,Least if price season rise field.,2021-07-29
SO-2021-0000821,PRJ-2020-00408,MAT-00000031,STANDARD,IN_PROGRESS,PAID,"Ward, Nunez and Vaughn",EXTERNAL,EMP-000128,2021-12-03,2022-03-22,38,725.22,27558.53,18999.85,8558.68,31.06,0.0,0.0,27558.53,USD,EXW,Source because career course staff.,2021-12-03
SO-2019-0000822,PRJ-2022-00327,MAT-00000705,BLANKET,IN_PROGRESS,PAID,"Waller, Trevino and Clark",INTERNAL,EMP-000012,2019-02-03,2019-05-26,120,4132.05,495846.24,337368.98,158477.26,31.96,0.15,74376.94,570223.18,SAR,FOB,Power job personal.,2019-02-03
SO-2019-0000823,PRJ-2022-00575,MAT-00000285,STANDARD,CLOSED,OVERDUE,"Lee, Turner and Ford",EXTERNAL,EMP-000882,2019-08-04,2019-12-07,458,4111.23,1882944.22,1164988.98,717955.24,38.13,0.15,282441.63,2165385.85,SAR,FOB,Instead bring total school knowledge machine.,2019-08-04
SO-2019-0000824,PRJ-2022-00822,MAT-00000506,STANDARD,IN_PROGRESS,BILLED,Heath PLC,INTERNAL,EMP-000638,2019-10-30,2020-02-19,308,112.8,34743.3,24778.79,9964.51,28.68,0.05,1737.17,36480.47,SAR,EXW,Cut notice street anything.,2019-10-30
SO-2024-0000825,PRJ-2020-00803,MAT-00000877,CREDIT_NOTE,CANCELLED,UNBILLED,Garcia Ltd,JV_PARTNER,EMP-000718,2024-01-19,2024-06-17,431,71.21,-30691.66,-20596.91,10094.75,32.89,0.05,1534.58,-32226.24,SAR,FCA,Woman support say other never.,2024-01-19
SO-2019-0000826,PRJ-2020-00072,MAT-00000482,RETURN,DELIVERED,PARTIALLY_PAID,Johnson-Ross,GOVERNMENT,EMP-000109,2019-02-10,2019-07-16,178,2975.87,-529705.63,359827.67,169877.96,32.07,0.05,26485.28,-556190.91,SAR,EXW,Opportunity particularly question stage maintain research.,2019-02-10
SO-2022-0000827,PRJ-2019-00306,MAT-00000714,STANDARD,DELIVERED,OVERDUE,"Smith, Ray and Tran",INTERNAL,EMP-000591,2022-02-22,2022-03-15,481,1330.74,640086.25,518962.03,121124.22,18.92,0.15,96012.94,736099.19,USD,FOB,Throughout individual list manager.,2022-02-22
SO-2019-0000828,PRJ-2019-00331,MAT-00000883,BLANKET,IN_PROGRESS,UNBILLED,"Reed, Terry and Smith",JV_PARTNER,EMP-000839,2019-10-03,2019-10-18,416,65.7,27329.17,21344.82,5984.35,21.9,0.05,1366.46,28695.63,EUR,CIF,Risk light just medical.,2019-10-03
SO-2025-0000829,PRJ-2020-00045,MAT-00000114,CREDIT_NOTE,CONFIRMED,PARTIALLY_PAID,"Stout, Morgan and Guzman",JV_PARTNER,EMP-000054,2025-05-19,2025-07-15,416,76.63,-31879.54,-24011.28,7868.26,24.68,0.05,1593.98,-33473.52,USD,EXW,Capital fall represent where strategy.,2025-05-19
SO-2020-0000830,PRJ-2022-00327,MAT-00000883,BLANKET,CLOSED,OVERDUE,"Delgado, Ward and Kennedy",EXTERNAL,EMP-000174,2020-03-03,2020-07-28,229,171.33,39234.95,27594.86,11640.09,29.67,0.15,5885.24,45120.19,USD,FCA,Perform executive see project.,2020-03-03
SO-2022-0000831,PRJ-2024-01000,MAT-00000288,BLANKET,DELIVERED,UNBILLED,Thompson and Sons,GOVERNMENT,EMP-000447,2022-06-30,2022-12-03,365,21.83,7969.08,6307.93,1661.15,20.84,0.0,0.0,7969.08,SAR,FCA,Man soldier wall management doctor news.,2022-06-30
SO-2024-0000832,PRJ-2022-00877,MAT-00000211,STANDARD,CANCELLED,UNBILLED,Howard LLC,GOVERNMENT,EMP-000850,2024-04-20,2024-08-31,7,2156.22,15093.54,9283.53,5810.01,38.49,0.15,2264.03,17357.57,SAR,EXW,Quality company teacher me southern.,2024-04-20
SO-2021-0000833,PRJ-2021-00214,MAT-00000834,BLANKET,DELIVERED,PARTIALLY_PAID,Jordan-Williamson,GOVERNMENT,EMP-000742,2021-12-02,2022-01-24,363,36.58,13277.0,11100.84,2176.16,16.39,0.05,663.85,13940.85,SAR,FOB,No main year.,2021-12-02
SO-2020-0000834,PRJ-2023-00939,MAT-00000373,CREDIT_NOTE,CLOSED,PAID,Hammond-Carrillo,INTERNAL,EMP-000514,2020-05-22,2020-09-21,97,195.12,-18926.22,-15046.44,3879.78,20.5,0.0,0.0,-18926.22,SAR,DAP,Environment character real middle prove relationship.,2020-05-22
SO-2024-0000835,PRJ-2020-00105,MAT-00000151,RETURN,CLOSED,BILLED,Lloyd-Estes,EXTERNAL,EMP-000600,2024-01-15,2024-05-29,96,592.07,-56838.7,46808.06,10030.64,17.65,0.05,2841.93,-59680.63,SAR,CIF,Window sit participant.,2024-01-15
SO-2019-0000836,PRJ-2022-00950,MAT-00000564,STANDARD,IN_PROGRESS,PARTIALLY_PAID,Colon Inc,EXTERNAL,EMP-000092,2019-08-14,2019-11-05,171,497.53,85077.86,60210.63,24867.23,29.23,0.0,0.0,85077.86,SAR,DDP,Black picture that treat church factor.,2019-08-14
SO-2024-0000837,PRJ-2022-00951,MAT-00000433,STANDARD,DELIVERED,PAID,Gill-Jimenez,EXTERNAL,EMP-000249,2024-08-09,2024-09-19,253,2422.03,612773.55,448789.64,163983.91,26.76,0.15,91916.03,704689.58,USD,EXW,Child hair standard.,2024-08-09
SO-2020-0000838,PRJ-2023-00118,MAT-00000055,STANDARD,IN_PROGRESS,PAID,Allison Group,EXTERNAL,EMP-000039,2020-12-24,2021-04-20,452,29.63,13392.75,8957.94,4434.81,33.11,0.15,2008.91,15401.66,SAR,FCA,Shoulder according strong list expert.,2020-12-24
SO-2025-0000839,PRJ-2020-00901,MAT-00000709,STANDARD,CONFIRMED,BILLED,Miller LLC,INTERNAL,EMP-000373,2025-05-28,2025-06-11,362,724.03,262100.58,198993.26,63107.32,24.08,0.15,39315.09,301415.67,SAR,FCA,Guess professor charge send instead.,2025-05-28
SO-2023-0000840,PRJ-2021-00489,MAT-00000757,RETURN,CLOSED,BILLED,Taylor Group,INTERNAL,EMP-000431,2023-06-20,2023-10-28,86,505.06,-43434.82,33460.47,9974.35,22.96,0.0,0.0,-43434.82,SAR,DDP,Truth together weight might radio.,2023-06-20
SO-2022-0000841,PRJ-2023-00343,MAT-00000022,CREDIT_NOTE,CLOSED,BILLED,Ramos Inc,EXTERNAL,EMP-000219,2022-06-30,2022-11-12,5,11118.51,-55592.55,-43921.74,11670.81,20.99,0.15,8338.88,-63931.43,SAR,FOB,Want be fire word clearly article.,2022-06-30
SO-2022-0000842,PRJ-2019-00113,MAT-00000047,STANDARD,CANCELLED,UNBILLED,Keller Ltd,GOVERNMENT,EMP-000017,2022-03-27,2022-05-17,269,612.48,164757.38,133262.32,31495.06,19.12,0.15,24713.61,189470.99,SAR,FCA,Total around place.,2022-03-27
SO-2021-0000843,PRJ-2020-00464,MAT-00000503,STANDARD,DELIVERED,PAID,"Lloyd, Liu and Kaufman",GOVERNMENT,EMP-000904,2021-06-30,2021-09-29,235,47.29,11113.51,7372.53,3740.98,33.66,0.0,0.0,11113.51,EUR,FCA,I race network fight sea.,2021-06-30
SO-2025-0000844,PRJ-2019-00886,MAT-00000924,STANDARD,IN_PROGRESS,PAID,Smith-Ramirez,EXTERNAL,EMP-000746,2025-04-23,2025-06-12,76,1398.12,106256.86,80749.91,25506.95,24.0,0.05,5312.84,111569.7,SAR,DAP,Particular chair identify popular thought person.,2025-04-23
SO-2024-0000845,PRJ-2020-00713,MAT-00000997,STANDARD,CLOSED,BILLED,"Pearson, Terry and Barron",EXTERNAL,EMP-000560,2024-05-20,2024-11-10,328,234.31,76855.19,64458.72,12396.47,16.13,0.0,0.0,76855.19,EUR,DDP,Simple thing base Mr hope.,2024-05-20
SO-2023-0000846,PRJ-2024-00180,MAT-00000272,STANDARD,IN_PROGRESS,PAID,"Singh, Martinez and Braun",EXTERNAL,EMP-000828,2023-04-08,2023-05-02,142,882.58,125326.41,104812.56,20513.85,16.37,0.05,6266.32,131592.73,USD,DAP,Degree memory fine future.,2023-04-08
SO-2019-0000847,PRJ-2020-00444,MAT-00000815,STANDARD,CLOSED,PARTIALLY_PAID,"Moore, Johnson and Hogan",EXTERNAL,EMP-000591,2019-12-17,2020-02-06,5,18477.61,92388.05,57977.9,34410.15,37.25,0.05,4619.4,97007.45,SAR,CIF,Else strategy fight institution measure rule.,2019-12-17
